Country Name,Country Code,Indicator Name,Indicator Code,,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,7.069913523,5.986041863,3.750174658,5.302387732,8.470210636,9.599099861,9.140199668,11.12693474,19.82620313,3.687001605,5.455134259,8.082387981,7.193550533,7.135467853,6.035968618,3.997379967
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.360522338,4.155841272,3.287531047,2.09199839,1.263647392,1.688130179,1.101501065,1.613858598,2.486501983,1.18977687,1.275305696,2.341070178,2.455547653,2.506898527,0.97603508,0.600248147
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.085506091,3.00419704,1.286725284,2.487825535,0.454498502,1.532133676,2.329349808,0.712589074,3.753930818,2.197385869,2.418906395,1.284951588,0.696864111,2.120486204,2.041702867,2.171136654
Nepal,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.478820207,2.688303735,3.029399487,5.707009319,2.841811312,6.836332659,6.920335807,2.269219244,9.907830053,11.09482374,9.326504107,9.227075461,9.459809804,9.040163119,8.364154697,7.868908956
Nauru,NRU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,0.3003003,-0.124750499,,,
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.615234462,2.625816304,2.677092577,1.753574448,2.290249028,3.037023326,3.365401962,2.376143103,3.958949373,2.115651106,2.30202386,4.027906674,1.059913184,1.134422664,1.227507506,0.292704628
OECD members,OED,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.063803449,3.189082681,2.477360679,2.184283582,2.257964096,2.469598987,2.600153765,2.484704388,4.11407022,1.104577112,1.807352306,3.374297594,2.529455209,1.451565264,0.624517311,0.338705695
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,-0.816666667,-0.279578823,0.231328682,0.624969063,1.909835535,3.544985916,5.830484181,12.37540915,3.468810238,3.256579591,4.042188671,2.947734953,1.045528388,1.022343145,0.065290133
Other small states,OSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.080073586,3.382377092,3.416581948,2.937431241,3.23751394,3.329199228,3.709784798,5.103834376,9.079439646,2.655802058,2.952204067,4.800635942,4.039323561,3.260994569,2.120001757,1.548691582
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.366664513,3.148261446,3.290344726,2.914134701,7.444624693,9.06332737,7.921084401,7.598684411,20.28612109,13.64776506,12.93887056,11.91609271,9.682351861,7.692156119,7.189384028,2.529328173
Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.498961116,0.307062436,1.005830904,0.391666667,0.182618079,3.181705195,2.457893331,4.168633165,8.758683088,2.409053167,3.491288675,5.8758025,5.698199403,4.027160534,2.626683654,0.13639971
Peru,PER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.757338333,1.977098785,0.193135004,2.259377534,3.662473201,1.616301939,2.002258012,1.779986447,5.785875982,2.936231536,1.528320597,3.369310953,3.611212949,2.767896661,3.411945798,3.398091947
Philippines,PHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.977125032,5.345501956,2.722772277,2.289156627,4.829210836,6.516853933,5.485232068,2.9,8.260447036,4.219030521,3.789836348,4.718417047,3.026963911,2.582687661,3.597823439,0.674192537
Palau,PLW,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,-1.301236174,0.922874094,4.964075767,3.951462352,4.429811434,3.238750358,11.96557468,1.438135383,1.442190174,4.674698795,3.614180479,3.354810042,4.191745486,0.949040644
Papua New Guinea,PNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,15.59589331,9.298173328,11.7994471,14.70907797,2.158931313,1.780804399,2.368462384,0.911350456,10.76141823,6.918325326,6.013608936,4.44083401,4.537205082,4.96031746,5.222117202,5.995957781
Poland,POL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,9.900175388,5.408335456,1.90528215,0.682701376,3.382646819,2.183798724,1.284693944,2.458743124,4.164971935,3.795392425,2.580693703,4.239401496,3.560371517,0.991982606,0.053821313,-0.874125874
Pre-demographic dividend,PRE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.165404423,5.077450455,4.378759718,5.227733861,4.10703594,7.797497818,6.695264658,5.995907559,10.28768479,4.561506877,3.976552885,6.429396811,6.441212809,4.631616197,3.305037626,3.402743277
Puerto Rico,PRI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,
Portugal,PRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.853030393,4.369903306,3.600346583,3.218990907,2.365362041,2.277163949,3.107665459,2.453965281,2.588506577,-0.835530022,1.402572899,3.653011004,2.773338541,0.274416667,-0.278153367,0.487938624
Paraguay,PRY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,8.982159768,7.268060286,10.51024209,14.23679705,4.32326493,6.807382031,9.589349411,8.130474177,10.15478465,2.591946734,4.651162791,8.253968254,3.67591898,2.683857387,5.028827675,3.129002745
West Bank and Gaza,PSE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.798198924,1.222784759,5.70951586,4.403032217,3.004174986,4.107250707,3.842341256,1.859743794,9.889997887,2.753934851,3.749157276,2.877243585,2.779087683,1.724399336,1.7329851,1.431611458
Pacific island small states,PSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.348103274,4.055477442,1.963567542,3.016241299,4.964075767,3.951462352,4.429811434,4.369595142,11.00644718,5.311009546,2.102442434,4.878646417,2.049018835,1.605630546,1.451424524,0.648242939
Post-demographic dividend,PST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.579876112,2.656910939,1.998749211,2.021685429,2.079244646,2.37531959,2.457924442,2.327611289,4.152797081,0.839262247,1.996212367,3.329853234,2.485675622,1.408581092,0.906794,0.368046842
French Polynesia,PYF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,
Qatar,QAT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.650335224,1.471334348,0.24,2.264565044,6.79933665,8.814395323,11.83580962,13.75816258,15.05014516,-4.863278016,-2.425256752,1.138366235,2.315348534,3.221977568,3.349720857,1.814077239
Romania,ROU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,45.66659404,34.47701235,22.53988626,15.27348899,11.87436359,9.014912833,6.558514123,4.837329283,7.850802557,5.587420043,6.091416686,5.789253288,3.334922677,3.984712355,1.068309877,-0.594156437
Russian Federation,RUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,20.79876066,21.47700721,15.78873079,13.66329302,10.88861573,12.68530395,9.668654548,9.007298689,14.11076778,11.64732958,6.849392303,8.440464859,5.074743008,6.753710262,7.823411839,15.53440505
Rwanda,RWA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.899529803,3.342855067,1.992585425,7.44970014,12.25071029,9.014089181,8.882826548,9.080722059,15.43821387,12.94439784,-0.246128693,3.080170692,10.27101823,5.92426868,2.354490528,2.528502842
South Asia,SAS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.00943591,3.148261446,3.332564933,3.805858995,4.105936983,6.941475411,6.77492886,7.196728975,10.9746442,4.976824477,7.581529776,10.25024503,9.469403359,7.458089097,6.828647805,4.158255891
Saudi Arabia,SAU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,-1.124994779,-1.120944775,0.247186514,0.612194395,0.515506767,0.479230398,2.209024079,4.167823301,9.870247913,5.057223147,5.339416806,5.826216088,2.866268875,3.532524707,2.236290315,1.206073222
Sudan,SDN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,7.121258972,1.935295721,22.22472415,6.489432087,9.657546286,8.505850759,7.199129901,14.75427708,14.29712245,11.25675871,12.97766639,18.09661712,35.55905741,36.52234491,36.90664279,16.90957061
Senegal,SEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,0.731981982,2.974500839,2.337301875,-0.051997024,0.514781781,1.711333259,2.112285839,5.853304285,7.347202366,-2.248021479,1.228681197,3.403228298,1.418228712,0.710245487,-1.090255074,0.135211934
Singapore,SGP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.361623924,0.997197956,-0.391676867,0.5079053,1.662727199,0.425106277,0.962901778,2.104880036,6.627781774,0.596720257,2.823661349,5.247793398,4.575602704,2.358604154,1.02514803,-0.522618167
Solomon Islands,SLB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,7.88956187,6.925837321,10.92963419,8.269463493,6.985842027,7.330663416,11.21998702,7.666020135,17.3200652,7.092717169,1.051481633,7.34270706,5.912006025,5.391363886,5.165902379,-0.574469286
Sierra Leone,SLE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,11.64997445,8.211124323,7.469018985,7.185662757,6.79138292,6.587762394,5.52412878,4.639311714,6.689435625
El Salvador,SLV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.271287568,3.750820575,1.865525036,2.120390917,4.451943924,4.690948709,4.037123594,4.578085724,6.707922935,1.055950297,1.179335769,5.128923767,1.729734816,0.757669185,1.141344675,-0.731384487
San Marino,SMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,1.430838685,1.685488905,2.095259356,2.498945757,4.293202493,2.19959237,2.585418156,2.899795843,2.827332242,1.604392981,1.112963034,0.145686073
Somalia,SOM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,
Serbia,SRB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,71.12062879,95.00522581,19.49083216,9.876178897,11.02636272,16.11998065,11.724023,6.391706444,12.41098678,8.116950922,6.142553602,11.13739763,7.330385896,7.694263629,2.082447939,1.39235822
Sub-Saharan Africa (excluding high income),SSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.199288256,5.077450455,5.032822757,6.084424899,4.178160001,6.605240855,6.616554305,7.02551437,10.29697582,4.848669646,4.089729895,5.686319596,6.575899708,4.905208757,4.403802717,3.472387529
South Sudan,SSD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,5.006273615,1.169621803,46.85217572,45.52589784,-0.058090978,1.674299063,52.76633042
Sub-Saharan Africa,SSF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.500788563,5.147468002,4.705791237,5.679417711,4.136632131,6.427552781,6.537843953,6.78669789,10.37852448,5.006273615,4.03314139,5.366210929,6.581831051,4.885163876,4.402253092,3.550759674
Small states,SST,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.067439669,3.414789461,2.628256097,2.445195682,3.158193243,3.475806938,4.09405791,4.965976546,8.758727696,2.516091281,2.999366305,4.795882662,3.635400481,1.923436041,1.641629826,0.961100059
Sao Tome and Principe,STP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,12.20894563,9.222037076,10.12872467,9.792419749,13.28588609,17.15220494,23.07703735,18.54851363,31.99010395,16.9574758,13.34005235,14.32716676,10.63793534,8.105832709,6.99849944,5.24587835
Suriname,SUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,59.40168655,38.58628789,15.52739892,23.00223218,9.98632512,9.898004896,11.28130433,6.426279345,14.66714274,-0.133636647,6.941082216,17.71177964,5.006863194,1.923436041,3.383412727,6.893903592
Slovak Republic,SVK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,12.0357806,7.329620191,3.12714223,8.554143054,7.548500882,2.709084946,4.483331204,2.756723716,4.598179763,1.615104641,0.957018133,3.919285991,3.606102635,1.40047369,-0.07616533,-0.325219777
Slovenia,SVN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,8.911744187,8.379665875,7.480777707,5.544164218,3.592975942,2.451501323,2.457924442,3.657495633,5.647423806,0.839262247,1.801170221,1.802851719,2.59741386,1.769200859,0.199343827,-0.525552286
Sweden,SWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,0.899143734,2.405958341,2.158482136,1.925655349,0.373659829,0.453170853,1.360214686,2.212168834,3.437049106,-0.494460544,1.157988027,2.961150738,0.888377507,-0.04429297,-0.179638494,-0.046784745
Eswatini,SWZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,12.20853585,5.942109823,12.01971547,7.29,3.445335073,4.774004046,5.304639463,8.076088279,12.65746019,7.448234234,4.509236918,6.107427146,8.939646828,5.621306235,5.681348858,4.951244937
Sint Maarten (Dutch part),SXM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,0.300601202,4.432457542,-0.41792902,5.957636888,1.338576217,4.584754357,4.015184211,2.528647885,1.886754663,0.330027165
Seychelles,SYC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,6.268768769,5.969622042,0.175,3.302553864,3.857303914,0.907187718,-0.353465499,5.320600273,36.96475829,31.75444077,-2.404638751,2.559267722,7.110370623,4.338938483,1.385834546,4.041944107
Syrian Arab Republic,SYR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,-3.846153846,3,-0.130505282,5.796829449,4.433141367,7.240349393,10.02411054,3.907709504,15.74532522,2.920897118,4.397413832,4.753163889,36.70229534,,,
Turks and Caicos Islands,TCA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,
Chad,TCD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.822600881,12.43128653,5.191818952,-1.752569412,-5.355400289,7.890365675,8.03628898,-8.97473962,10.29697582,9.952422907,-2.077865746,2.029240537,7.516623647,0.222671565,1.681973139,4.377126651
East Asia & Pacific (IDA & IBRD countries),TEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.158518106,4.272670245,2.34316991,3.234648173,4.534213741,4.540369196,4.63747436,4.810237043,10.33682603,3.675033055,3.611962344,5.159004977,3.026963911,2.927583516,3.370406974,1.086486299
Europe & Central Asia (IDA & IBRD countries),TEC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,13.18089059,7.857538522,5.698990479,4.721553366,6.88205439,7.579999291,6.997129035,8.40253419,10.44412838,3.466723732,6.142553602,7.668629556,3.373498084,3.384856461,2.531878314,3.8676347
Togo,TGO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.862605955,3.919591337,3.059818575,-0.930000884,0.393078681,6.78292893,2.228977794,0.945673272,8.694828144,3.71360592,1.445945174,3.563514729,2.577181741,1.825394759,0.190875076,2.585003908
Thailand,THA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,1.591969175,1.626908873,0.697308977,1.804349946,2.759149262,4.540369196,4.63747436,2.241540953,5.468489496,-0.845716092,3.247588424,3.808790581,3.014899503,2.184886185,1.895141819,-0.900424963
Tajikistan,TJK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,38.59188945,12.24998478,16.3034912,7.141965087,7.091932441,10.01086519,13.14912471,20.47052191,6.448234811,6.445314408,12.43154904,5.83116601,5.009646453,6.104427651,5.714559496
Turkmenistan,TKM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,5.370701037,5.421937037,4.635496969,4.924643927,4.560205074,4.69511305,4.287909842,5.843975705,8.558182335,2.591946734,3.733377577,5.128923767,4.111509811,2.767896661,3.4381666,3.129002745
Timor-Leste,TLS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,7.165158914,3.23751394,1.111674004,3.936162599,10.30090202,9.064236219,0.669681186,6.765976802,13.49984024,11.80030967,10.98723442,0.848838206,0.646148614
Middle East & North Africa (IDA & IBRD countries),TMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.289219961,2.269757205,2.721032849,4.268953958,3.961800303,3.493685346,6.251724667,4.74390639,12.66285283,3.292900212,3.966779089,5.020099832,6.335285446,4.821019563,2.908202985,1.557907113
Tonga,TON,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,6.327635514,8.290283189,10.35906079,11.63862196,10.97340537,8.665692211,6.149116065,5.842248749,10.44698751,1.426859721,3.534912392,6.27075303,1.147538537,0.775629322,2.510876333,-1.05399832
South Asia (IDA & IBRD),TSA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.00943591,3.148261446,3.332564933,3.805858995,4.105936983,6.941475411,6.77492886,7.196728975,10.9746442,4.976824477,7.581529776,10.25024503,9.469403359,7.458089097,6.828647805,4.158255891
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.500788563,5.147468002,4.705791237,5.679417711,4.136632131,6.427552781,6.537843953,6.78669789,10.37852448,5.006273615,4.03314139,5.366210929,6.581831051,4.885163876,4.402253092,3.550759674
Trinidad and Tobago,TTO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.555413197,5.536653263,4.150058617,3.811106244,3.72154939,6.874534596,8.329603515,7.894388348,12.03034455,6.978087253,10.54920032,5.107132893,9.260281371,5.199817405,5.684418146,4.661215981
Tunisia,TUN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.962307947,1.983333333,2.721032849,2.712592475,3.63228005,2.017786414,3.225253374,2.966944325,4.345028076,3.664903306,3.338979636,3.24002842,4.611844322,5.316235313,4.625550995,4.437371273
Turkiye,TUR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,54.91537058,54.40018876,44.96412095,21.60243845,8.598261681,8.179160368,9.597242123,8.75618091,10.44412838,6.250976631,8.566444206,6.471879671,8.891569965,7.493090305,8.854572714,7.670853648
Tuvalu,TUV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,0.500580743,,,,
Tanzania,TZA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,5.923961096,5.147468002,5.317833661,5.303566215,4.735801439,5.034570093,7.250972621,7.02551437,10.27839376,12.14222787,6.200155956,12.69096947,16.00109385,7.870723646,6.13161433,5.58816953
Uganda,UGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.392021585,1.865125241,-0.287508512,8.680476516,3.72128744,8.448726423,7.310676136,6.138510833,12.05085555,13.01725619,3.976552885,16.56434962,12.67903772,4.905208757,3.07570669,5.589686063
Ukraine,UKR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,28.20309724,11.95880854,0.757420846,5.179677819,9.048067861,13.56957649,9.052524911,12.83877962,25.22646171,15.88119246,9.372931051,7.955724663,0.568727972,-0.238948626,12.07185629,48.69986464
Upper middle income,UMC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.8906255,6.034819123,5.70951586,4.546900121,4.710370601,4.540369196,4.415899842,5.544384858,9.889997887,2.591946734,3.689012297,5.242485778,3.67591898,2.721775777,3.105901306,1.612661218
Uruguay,URY,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.763824727,4.359340652,13.97247259,19.37973017,9.157605075,4.69927739,6.397649744,8.114645612,7.877073747,7.062218744,6.69870887,8.092832063,8.097765806,8.57513504,8.877353332,8.666269871
United States,USA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.376857271,2.826171119,1.586031627,2.270094973,2.677236693,3.392746845,3.225944101,2.852672482,3.839100297,-0.355546266,1.640043442,3.156841569,2.069337265,1.464832656,1.622222977,0.118627136
Uzbekistan,UZB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,13.77974465,13.20880267,11.84143336,9.283093562,8.751881967
St. Vincent and the Grenadines,VCT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,0.167679637,0.900858486,1.85550399,0.205981709,2.960039467,3.733429165,2.740675161,7.236147016,10.06624182,0.421539126,0.747109026,3.186031116,2.598444141,0.805127804,0.193858561,-1.73361195
"Venezuela, RB",VEN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,27.08094145,28.18746471,26.09021232,21.06899563,40.63942752,62.16864998,121.7380853
British Virgin Islands,VGB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,-1.710337279,-0.431544512,3.830828382,3.234648173,7.754947487,8.284572431,7.418017151,8.344448898,23.11544835,6.7169827,9.207466488,18.67773228,9.094703396,6.592674759,4.084554466,0.631200905
Vanuatu,VUT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,2.537688442,3.577554521,1.963567542,3.016241299,1.418918919,1.199200533,2.040816327,3.935483871,4.841713222,4.29706573,2.762694695,0.873793105,1.347403629,1.458933718,0.798863838,2.483268757
World,WLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,3.433515634,3.836572621,2.90799857,3.025045263,3.517999031,4.107250707,4.267174634,4.810237043,8.949953354,2.860448559,3.326344634,4.82239636,3.725326661,2.621050017,2.346268657,1.434317634
Samoa,WSM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,0.96678235,3.838284639,8.050314465,0.115830116,16.31315079,1.856763926,3.700086806,5.577063932,11.56590684,6.324953362,0.777007269,5.235415915,2.049018835,0.610085721,-0.406816088,0.724470135
Kosovo,XKX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,-1.084812623,-1.064726966,-1.385189132,0.621646939,4.358496953,9.350417647,-2.410264017,3.480507637,7.336417713,2.476737822,1.767324284,0.428957808,-0.536929393
"Yemen, Rep.",YEM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,4.59,11.91159129,12.23853394,10.8323607,12.51509515,11.81126394,10.84479869,7.90511779,18.97625743,5.407760981,11.17483386,19.54356171,9.885387145,10.96844215,8.104725836,
South Africa,ZAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,5.338951029,5.701900183,9.494710703,5.679417711,-0.692030271,2.062846165,3.243907765,6.177806835,10.07457552,7.215314136,4.089729895,4.99926697,5.724657917,5.784469097,6.129837703,4.540642277
Zambia,ZMB,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,26.03041179,21.39378218,22.23334464,21.40157839,17.96778911,18.3244397,9.019572472,10.6573496,12.44557935,13.39525463,8.501761334,6.429396811,6.575899708,6.977676055,7.806875536,10.11059289
Zimbabwe,ZWE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,3.022670025,3.466129728,3.725326661,1.634950415,-0.19778481,-2.430968424